State ,State_Name,Region,County,State_Code,County_Code,Year_Span,Year,Measure_Name,Measure_Id,  Number_Of_Cases  ,  Population  ,   Number_Of_Cases_Per 100K_People   ,Confidence Interval Lower Bound,Confidence Interval Upper Bound,Data Release Year,fipscode
WA,Washington,West,Washington,53,0,2007,2007,Physical inactivity,70,"152,286","845,352"," 18,015 ",Uknown,Uknown,Uknown,53000
WA,Washington,West,Washington,53,0,2008,2008,Physical inactivity,70,"168,206","894,478"," 18,805 ",Uknown,Uknown,2011,53000
WA,Washington,West,Washington,53,0,2009,2009,Physical inactivity,70,"176,927","925,580"," 19,115 ",Uknown,Uknown,2012,53000
WA,Washington,West,Washington,53,0,2010,2010,Physical inactivity,70,"947,489","4,970,627"," 19,062 ",Uknown,Uknown,2014,53000
WV,West Virginia,South,West Virginia,54,0,2004,2004,Physical inactivity,70,"104,255","374,031"," 27,873 ",Uknown,Uknown,Uknown,54000
WV,West Virginia,South,West Virginia,54,0,2005,2005,Physical inactivity,70,"98,773","365,216"," 27,045 ",Uknown,Uknown,Uknown,54000
WV,West Virginia,South,West Virginia,54,0,2006,2006,Physical inactivity,70,"108,779","383,894"," 28,336 ",Uknown,Uknown,Uknown,54000
WV,West Virginia,South,West Virginia,54,0,2007,2007,Physical inactivity,70,"117,268","399,186"," 29,377 ",Uknown,Uknown,Uknown,54000
WV,West Virginia,South,West Virginia,54,0,2008,2008,Physical inactivity,70,"138,462","433,482"," 31,942 ",Uknown,Uknown,2011,54000
WV,West Virginia,South,West Virginia,54,0,2009,2009,Physical inactivity,70,"149,514","451,501"," 33,115 ",Uknown,Uknown,2012,54000
WV,West Virginia,South,West Virginia,54,0,2010,2010,Physical inactivity,70,"479,400","1,416,265"," 33,850 ",Uknown,Uknown,2014,54000
WI,Wisconsin,Midwest,Wisconsin,55,0,2004,2004,Physical inactivity,70,"153,506","774,508"," 19,820 ",Uknown,Uknown,Uknown,55000
WI,Wisconsin,Midwest,Wisconsin,55,0,2005,2005,Physical inactivity,70,"162,362","800,982"," 20,270 ",Uknown,Uknown,Uknown,55000
WI,Wisconsin,Midwest,Wisconsin,55,0,2006,2006,Physical inactivity,70,"171,844","832,305"," 20,647 ",Uknown,Uknown,Uknown,55000
WI,Wisconsin,Midwest,Wisconsin,55,0,2007,2007,Physical inactivity,70,"192,696","885,565"," 21,760 ",Uknown,Uknown,Uknown,55000
WI,Wisconsin,Midwest,Wisconsin,55,0,2008,2008,Physical inactivity,70,"206,301","917,463"," 22,486 ",Uknown,Uknown,2011,55000
WI,Wisconsin,Midwest,Wisconsin,55,0,2009,2009,Physical inactivity,70,"217,945","944,074"," 23,086 ",Uknown,Uknown,2012,55000
WI,Wisconsin,Midwest,Wisconsin,55,0,2010,2010,Physical inactivity,70,"934,586","4,193,101"," 22,289 ",Uknown,Uknown,2014,55000
WY,Wyoming,West,Wyoming,56,0,2004,2004,Physical inactivity,70,"16,957","78,137"," 21,702 ",Uknown,Uknown,Uknown,56000
WY,Wyoming,West,Wyoming,56,0,2005,2005,Physical inactivity,70,"17,759","80,161"," 22,154 ",Uknown,Uknown,Uknown,56000
WY,Wyoming,West,Wyoming,56,0,2006,2006,Physical inactivity,70,"18,207","82,098"," 22,177 ",Uknown,Uknown,Uknown,56000
WY,Wyoming,West,Wyoming,56,0,2007,2007,Physical inactivity,70,"20,191","86,893"," 23,237 ",Uknown,Uknown,Uknown,56000
WY,Wyoming,West,Wyoming,56,0,2008,2008,Physical inactivity,70,"20,864","88,969"," 23,451 ",Uknown,Uknown,2011,56000
WY,Wyoming,West,Wyoming,56,0,2009,2009,Physical inactivity,70,"22,512","93,112"," 24,177 ",Uknown,Uknown,2012,56000
WY,Wyoming,West,Wyoming,56,0,2010,2010,Physical inactivity,70,"97,106","413,218"," 23,500 ",Uknown,Uknown,2014,56000
AL,Alabama,South,Alabama,1,0,2004,2004,Adult obesity,11,"267,451","935,975"," 28,575 ",Uknown,Uknown,Uknown,1000
AL,Alabama,South,Alabama,1,0,2005,2005,Adult obesity,11,"288,013","979,849"," 29,394 ",Uknown,Uknown,Uknown,1000
AL,Alabama,South,Alabama,1,0,2006,2006,Adult obesity,11,"318,176","1,029,210"," 30,915 ",Uknown,Uknown,Uknown,1000
AL,Alabama,South,Alabama,1,0,2007,2007,Adult obesity,11,"339,843","1,065,909"," 31,883 ",Uknown,Uknown,Uknown,1000
AL,Alabama,South,Alabama,1,0,2008,2008,Adult obesity,11,"349,082","1,086,507"," 32,129 ",Uknown,Uknown,2011,1000
AL,Alabama,South,Alabama,1,0,2009,2009,Adult obesity,11,"375,626","1,132,378"," 33,171 ",Uknown,Uknown,2012,1000
AL,Alabama,South,Alabama,1,0,2010,2010,Adult obesity,11,"1,158,580","3,510,575"," 33,003 ",Uknown,Uknown,2014,1000
AK,Alaska,West,Alaska,2,0,2004,2004,Adult obesity,11,"28,335","112,301"," 25,231 ",Uknown,Uknown,Uknown,2000
AK,Alaska,West,Alaska,2,0,2005,2005,Adult obesity,11,"30,161","116,470"," 25,896 ",Uknown,Uknown,Uknown,2000
AK,Alaska,West,Alaska,2,0,2006,2006,Adult obesity,11,"34,962","127,481"," 27,425 ",Uknown,Uknown,Uknown,2000
AK,Alaska,West,Alaska,2,0,2007,2007,Adult obesity,11,"37,278","133,375"," 27,950 ",Uknown,Uknown,Uknown,2000
AK,Alaska,West,Alaska,2,0,2008,2008,Adult obesity,11,"38,298","135,026"," 28,363 ",Uknown,Uknown,2011,2000
AK,Alaska,West,Alaska,2,0,2009,2009,Adult obesity,11,"38,634","137,474"," 28,103 ",Uknown,Uknown,2012,2000
AK,Alaska,West,Alaska,2,0,2010,2010,Adult obesity,11,"140,699","505,382"," 27,840 ",Uknown,Uknown,2014,2000
AZ,Arizona,West,Arizona,4,0,2004,2004,Adult obesity,11,"158,493","794,974"," 19,937 ",Uknown,Uknown,Uknown,4000
AZ,Arizona,West,Arizona,4,0,2005,2005,Adult obesity,11,"177,060","850,092"," 20,828 ",Uknown,Uknown,Uknown,4000
AZ,Arizona,West,Arizona,4,0,2006,2006,Adult obesity,11,"207,942","949,179"," 21,908 ",Uknown,Uknown,Uknown,4000
AZ,Arizona,West,Arizona,4,0,2007,2007,Adult obesity,11,"239,780","1,027,972"," 23,326 ",Uknown,Uknown,Uknown,4000
AZ,Arizona,West,Arizona,4,0,2008,2008,Adult obesity,11,"263,752","1,098,888"," 24,002 ",Uknown,Uknown,2011,4000
AZ,Arizona,West,Arizona,4,0,2009,2009,Adult obesity,11,"292,028","1,165,468"," 25,057 ",Uknown,Uknown,2012,4000
AZ,Arizona,West,Arizona,4,0,2010,2010,Adult obesity,11,"1,116,097","4,587,604"," 24,329 ",Uknown,Uknown,2014,4000
AR,Arkansas,South,Arkansas,5,0,2004,2004,Adult obesity,11,"138,571","523,384"," 26,476 ",Uknown,Uknown,Uknown,5000
AR,Arkansas,South,Arkansas,5,0,2005,2005,Adult obesity,11,"148,835","546,877"," 27,215 ",Uknown,Uknown,Uknown,5000
AR,Arkansas,South,Arkansas,5,0,2006,2006,Adult obesity,11,"163,353","575,074"," 28,406 ",Uknown,Uknown,Uknown,5000
AR,Arkansas,South,Arkansas,5,0,2007,2007,Adult obesity,11,"174,378","596,147"," 29,251 ",Uknown,Uknown,Uknown,5000
AR,Arkansas,South,Arkansas,5,0,2008,2008,Adult obesity,11,"192,102","629,240"," 30,529 ",Uknown,Uknown,2011,5000
AR,Arkansas,South,Arkansas,5,0,2009,2009,Adult obesity,11,"220,134","676,421"," 32,544 ",Uknown,Uknown,2012,5000
AR,Arkansas,South,Arkansas,5,0,2010,2010,Adult obesity,11,"691,514","2,126,562"," 32,518 ",Uknown,Uknown,2014,5000
CA,California,West,California,6,0,2004,2004,Adult obesity,11,"1,066,982","5,159,806"," 20,679 ",Uknown,Uknown,Uknown,6000
CA,California,West,California,6,0,2005,2005,Adult obesity,11,"1,092,841","5,238,694"," 20,861 ",Uknown,Uknown,Uknown,6000
CA,California,West,California,6,0,2006,2006,Adult obesity,11,"1,176,445","5,424,389"," 21,688 ",Uknown,Uknown,Uknown,6000
CA,California,West,California,6,0,2007,2007,Adult obesity,11,"1,276,420","5,718,505"," 22,321 ",Uknown,Uknown,Uknown,6000
CA,California,West,California,6,0,2008,2008,Adult obesity,11,"1,395,694","5,957,801"," 23,426 ",Uknown,Uknown,2011,6000
CA,California,West,California,6,0,2009,2009,Adult obesity,11,"1,481,106","6,188,995"," 23,931 ",Uknown,Uknown,2012,6000
CA,California,West,California,6,0,2010,2010,Adult obesity,11,"6,232,137","26,882,501"," 23,183 ",Uknown,Uknown,2014,6000
CO,Colorado,West,Colorado,8,0,2004,2004,Adult obesity,11,"87,507","531,455"," 16,466 ",Uknown,Uknown,Uknown,8000
CO,Colorado,West,Colorado,8,0,2005,2005,Adult obesity,11,"99,453","570,442"," 17,434 ",Uknown,Uknown,Uknown,8000
CO,Colorado,West,Colorado,8,0,2006,2006,Adult obesity,11,"117,577","626,555"," 18,766 ",Uknown,Uknown,Uknown,8000
CO,Colorado,West,Colorado,8,0,2007,2007,Adult obesity,11,"124,558","654,876"," 19,020 ",Uknown,Uknown,Uknown,8000
CO,Colorado,West,Colorado,8,0,2008,2008,Adult obesity,11,"129,736","673,188"," 19,272 ",Uknown,Uknown,2011,8000
CO,Colorado,West,Colorado,8,0,2009,2009,Adult obesity,11,"147,611","726,531"," 20,317 ",Uknown,Uknown,2012,8000
CO,Colorado,West,Colorado,8,0,2010,2010,Adult obesity,11,"748,298","3,682,361"," 20,321 ",Uknown,Uknown,2014,8000
CT,Connecticut,Northest,Connecticut,9,0,2004,2004,Adult obesity,11,"99,899","503,060"," 19,858 ",Uknown,Uknown,Uknown,9000
CT,Connecticut,Northest,Connecticut,9,0,2005,2005,Adult obesity,11,"108,017","523,920"," 20,617 ",Uknown,Uknown,Uknown,9000
CT,Connecticut,Northest,Connecticut,9,0,2006,2006,Adult obesity,11,"117,058","546,330"," 21,426 ",Uknown,Uknown,Uknown,9000
CT,Connecticut,Northest,Connecticut,9,0,2007,2007,Adult obesity,11,"121,050","556,030"," 21,770 ",Uknown,Uknown,Uknown,9000
CT,Connecticut,Northest,Connecticut,9,0,2008,2008,Adult obesity,11,"131,070","578,420"," 22,660 ",Uknown,Uknown,2011,9000
CT,Connecticut,Northest,Connecticut,9,0,2009,2009,Adult obesity,11,"142,852","603,448"," 23,673 ",Uknown,Uknown,2012,9000
CT,Connecticut,Northest,Connecticut,9,0,2010,2010,Adult obesity,11,"631,733","2,660,184"," 23,748 ",Uknown,Uknown,2014,9000
DE,Delaware,South,Delaware,10,0,2004,2004,Adult obesity,11,"34,460","144,530"," 23,843 ",Uknown,Uknown,Uknown,10000
DE,Delaware,South,Delaware,10,0,2005,2005,Adult obesity,11,"37,798","153,380"," 24,643 ",Uknown,Uknown,Uknown,10000
DE,Delaware,South,Delaware,10,0,2006,2006,Adult obesity,11,"45,525","167,250"," 27,220 ",Uknown,Uknown,Uknown,10000
DE,Delaware,South,Delaware,10,0,2007,2007,Adult obesity,11,"50,037","177,280"," 28,225 ",Uknown,Uknown,Uknown,10000
DE,Delaware,South,Delaware,10,0,2008,2008,Adult obesity,11,"51,895","182,450"," 28,443 ",Uknown,Uknown,2011,10000
DE,Delaware,South,Delaware,10,0,2009,2009,Adult obesity,11,"53,596","186,410"," 28,752 ",Uknown,Uknown,2012,10000
DE,Delaware,South,Delaware,10,0,2010,2010,Adult obesity,11,"190,872","665,434"," 28,684 ",Uknown,Uknown,2014,10000
FL,Florida,South,Florida,12,0,2004,2004,Adult obesity,11,"613,149","2,789,715"," 21,979 ",Uknown,Uknown,Uknown,12000
FL,Florida,South,Florida,12,0,2005,2005,Adult obesity,11,"649,753","2,918,728"," 22,262 ",Uknown,Uknown,Uknown,12000
FL,Florida,South,Florida,12,0,2006,2006,Adult obesity,11,"744,727","3,152,622"," 23,622 ",Uknown,Uknown,Uknown,12000
FL,Florida,South,Florida,12,0,2007,2007,Adult obesity,11,"786,992","3,256,173"," 24,169 ",Uknown,Uknown,Uknown,12000
FL,Florida,South,Florida,12,0,2008,2008,Adult obesity,11,"834,043","3,383,038"," 24,654 ",Uknown,Uknown,2011,12000
FL,Florida,South,Florida,12,0,2009,2009,Adult obesity,11,"968,899","3,656,277"," 26,500 ",Uknown,Uknown,2012,12000
FL,Florida,South,Florida,12,0,2010,2010,Adult obesity,11,"3,697,573","14,327,387"," 25,808 ",Uknown,Uknown,2014,12000
GA,Georgia,South,Georgia,13,0,2004,2004,Adult obesity,11,"418,506","1,618,460"," 25,858 ",Uknown,Uknown,Uknown,13000
GA,Georgia,South,Georgia,13,0,2005,2005,Adult obesity,11,"439,639","1,674,963"," 26,248 ",Uknown,Uknown,Uknown,13000
GA,Georgia,South,Georgia,13,0,2006,2006,Adult obesity,11,"499,248","1,811,158"," 27,565 ",Uknown,Uknown,Uknown,13000
GA,Georgia,South,Georgia,13,0,2007,2007,Adult obesity,11,"524,195","1,868,572"," 28,053 ",Uknown,Uknown,Uknown,13000
GA,Georgia,South,Georgia,13,0,2008,2008,Adult obesity,11,"547,332","1,926,546"," 28,410 ",Uknown,Uknown,2011,13000
GA,Georgia,South,Georgia,13,0,2009,2009,Adult obesity,11,"568,863","1,973,423"," 28,826 ",Uknown,Uknown,2012,13000
GA,Georgia,South,Georgia,13,0,2010,2010,Adult obesity,11,"1,973,760","6,931,394"," 28,476 ",Uknown,Uknown,2014,13000
HI,Hawaii,West,Hawaii,15,0,2004,2004,Adult obesity,11,"31,081","168,519"," 18,444 ",Uknown,Uknown,Uknown,15000
HI,Hawaii,West,Hawaii,15,0,2005,2005,Adult obesity,11,"36,133","184,289"," 19,607 ",Uknown,Uknown,Uknown,15000
HI,Hawaii,West,Hawaii,15,0,2006,2006,Adult obesity,11,"37,353","189,681"," 19,693 ",Uknown,Uknown,Uknown,15000
HI,Hawaii,West,Hawaii,15,0,2007,2007,Adult obesity,11,"42,558","200,809"," 21,193 ",Uknown,Uknown,Uknown,15000
HI,Hawaii,West,Hawaii,15,0,2008,2008,Adult obesity,11,"44,023","205,876"," 21,383 ",Uknown,Uknown,2011,15000
HI,Hawaii,West,Hawaii,15,0,2009,2009,Adult obesity,11,"47,920","215,786"," 22,207 ",Uknown,Uknown,2012,15000
HI,Hawaii,West,Hawaii,15,0,2010,2010,Adult obesity,11,"228,001","1,023,502"," 22,277 ",Uknown,Uknown,2014,15000
ID,Idaho,West,Idaho,16,0,2004,2004,Adult obesity,11,"49,522","217,823"," 22,735 ",Uknown,Uknown,Uknown,16000
ID,Idaho,West,Idaho,16,0,2005,2005,Adult obesity,11,"56,277","236,729"," 23,773 ",Uknown,Uknown,Uknown,16000
ID,Idaho,West,Idaho,16,0,2006,2006,Adult obesity,11,"64,642","255,013"," 25,349 ",Uknown,Uknown,Uknown,16000
ID,Idaho,West,Idaho,16,0,2007,2007,Adult obesity,11,"69,542","267,904"," 25,958 ",Uknown,Uknown,Uknown,16000
ID,Idaho,West,Idaho,16,0,2008,2008,Adult obesity,11,"71,424","273,004"," 26,162 ",Uknown,Uknown,2011,16000
ID,Idaho,West,Idaho,16,0,2009,2009,Adult obesity,11,"77,083","286,451"," 26,910 ",Uknown,Uknown,2012,16000
ID,Idaho,West,Idaho,16,0,2010,2010,Adult obesity,11,"292,207","1,096,221"," 26,656 ",Uknown,Uknown,2014,16000
IL,Illinois,Midwest,Illinois,17,0,2004,2004,Adult obesity,11,"483,112","2,078,459"," 23,244 ",Uknown,Uknown,Uknown,17000
IL,Illinois,Midwest,Illinois,17,0,2005,2005,Adult obesity,11,"527,536","2,186,295"," 24,129 ",Uknown,Uknown,Uknown,17000
IL,Illinois,Midwest,Illinois,17,0,2006,2006,Adult obesity,11,"570,702","2,291,862"," 24,901 ",Uknown,Uknown,Uknown,17000
IL,Illinois,Midwest,Illinois,17,0,2007,2007,Adult obesity,11,"598,511","2,340,922"," 25,567 ",Uknown,Uknown,Uknown,17000
IL,Illinois,Midwest,Illinois,17,0,2008,2008,Adult obesity,11,"644,426","2,448,121"," 26,323 ",Uknown,Uknown,2011,17000
IL,Illinois,Midwest,Illinois,17,0,2009,2009,Adult obesity,11,"701,469","2,552,640"," 27,480 ",Uknown,Uknown,2012,17000
IL,Illinois,Midwest,Illinois,17,0,2010,2010,Adult obesity,11,"2,590,658","9,354,656"," 27,694 ",Uknown,Uknown,2014,17000
IN,Indiana,Midwest,Indiana,18,0,2004,2004,Adult obesity,11,"303,377","1,156,998"," 26,221 ",Uknown,Uknown,Uknown,18000
IN,Indiana,Midwest,Indiana,18,0,2005,2005,Adult obesity,11,"329,596","1,215,785"," 27,110 ",Uknown,Uknown,Uknown,18000
IN,Indiana,Midwest,Indiana,18,0,2006,2006,Adult obesity,11,"367,277","1,292,198"," 28,423 ",Uknown,Uknown,Uknown,18000
IN,Indiana,Midwest,Indiana,18,0,2007,2007,Adult obesity,11,"386,404","1,325,755"," 29,146 ",Uknown,Uknown,Uknown,18000
IN,Indiana,Midwest,Indiana,18,0,2008,2008,Adult obesity,11,"409,647","1,371,893"," 29,860 ",Uknown,Uknown,2011,18000
IN,Indiana,Midwest,Indiana,18,0,2009,2009,Adult obesity,11,"446,666","1,433,742"," 31,154 ",Uknown,Uknown,2012,18000
IN,Indiana,Midwest,Indiana,18,0,2010,2010,Adult obesity,11,"1,470,049","4,686,527"," 31,368 ",Uknown,Uknown,2014,18000
IA,Iowa,Midwest,Iowa,19,0,2004,2004,Adult obesity,11,"134,806","540,709"," 24,931 ",Uknown,Uknown,Uknown,19000
IA,Iowa,Midwest,Iowa,19,0,2005,2005,Adult obesity,11,"144,397","564,513"," 25,579 ",Uknown,Uknown,Uknown,19000
IA,Iowa,Midwest,Iowa,19,0,2006,2006,Adult obesity,11,"157,598","585,921"," 26,897 ",Uknown,Uknown,Uknown,19000
IA,Iowa,Midwest,Iowa,19,0,2007,2007,Adult obesity,11,"163,950","597,041"," 27,460 ",Uknown,Uknown,Uknown,19000
IA,Iowa,Midwest,Iowa,19,0,2008,2008,Adult obesity,11,"174,821","618,339"," 28,273 ",Uknown,Uknown,2011,19000
IA,Iowa,Midwest,Iowa,19,0,2009,2009,Adult obesity,11,"187,064","639,219"," 29,264 ",Uknown,Uknown,2012,19000
IA,Iowa,Midwest,Iowa,19,0,2010,2010,Adult obesity,11,"658,037","2,230,942"," 29,496 ",Uknown,Uknown,2014,19000
KS,Kansas,Midwest,Kansas,20,0,2004,2004,Adult obesity,11,"112,943","467,494"," 24,159 ",Uknown,Uknown,Uknown,20000
KS,Kansas,Midwest,Kansas,20,0,2005,2005,Adult obesity,11,"122,972","490,908"," 25,050 ",Uknown,Uknown,Uknown,20000
KS,Kansas,Midwest,Kansas,20,0,2006,2006,Adult obesity,11,"139,565","523,750"," 26,647 ",Uknown,Uknown,Uknown,20000
KS,Kansas,Midwest,Kansas,20,0,2007,2007,Adult obesity,11,"154,971","554,742"," 27,936 ",Uknown,Uknown,Uknown,20000
KS,Kansas,Midwest,Kansas,20,0,2008,2008,Adult obesity,11,"171,130","584,452"," 29,280 ",Uknown,Uknown,2011,20000
KS,Kansas,Midwest,Kansas,20,0,2009,2009,Adult obesity,11,"188,973","613,711"," 30,792 ",Uknown,Uknown,2012,20000
KS,Kansas,Midwest,Kansas,20,0,2010,2010,Adult obesity,11,"622,153","2,048,200"," 30,376 ",Uknown,Uknown,2014,20000
KY,Kentucky,South,Kentucky,21,0,2004,2004,Adult obesity,11,"223,080","820,548"," 27,187 ",Uknown,Uknown,Uknown,21000
KY,Kentucky,South,Kentucky,21,0,2005,2005,Adult obesity,11,"243,396","865,019"," 28,138 ",Uknown,Uknown,Uknown,21000
KY,Kentucky,South,Kentucky,21,0,2006,2006,Adult obesity,11,"263,243","899,159"," 29,277 ",Uknown,Uknown,Uknown,21000
KY,Kentucky,South,Kentucky,21,0,2007,2007,Adult obesity,11,"284,241","938,444"," 30,289 ",Uknown,Uknown,Uknown,21000
KY,Kentucky,South,Kentucky,21,0,2008,2008,Adult obesity,11,"309,449","985,127"," 31,412 ",Uknown,Uknown,2011,21000
KY,Kentucky,South,Kentucky,21,0,2009,2009,Adult obesity,11,"347,562","1,048,993"," 33,133 ",Uknown,Uknown,2012,21000
KY,Kentucky,South,Kentucky,21,0,2010,2010,Adult obesity,11,"1,041,121","3,201,351"," 32,521 ",Uknown,Uknown,2014,21000
LA,Louisiana,South,Louisiana,22,0,2004,2004,Adult obesity,11,"241,087","874,541"," 27,567 ",Uknown,Uknown,Uknown,22000
LA,Louisiana,South,Louisiana,22,0,2005,2005,Adult obesity,11,"250,774","898,134"," 27,922 ",Uknown,Uknown,Uknown,22000
LA,Louisiana,South,Louisiana,22,0,2006,2006,Adult obesity,11,"264,283","896,448"," 29,481 ",Uknown,Uknown,Uknown,22000
LA,Louisiana,South,Louisiana,22,0,2007,2007,Adult obesity,11,"264,726","900,814"," 29,387 ",Uknown,Uknown,Uknown,22000
LA,Louisiana,South,Louisiana,22,0,2008,2008,Adult obesity,11,"318,457","998,901"," 31,881 ",Uknown,Uknown,2011,22000
LA,Louisiana,South,Louisiana,22,0,2009,2009,Adult obesity,11,"352,132","1,063,580"," 33,108 ",Uknown,Uknown,2012,22000
LA,Louisiana,South,Louisiana,22,0,2010,2010,Adult obesity,11,"1,119,354","3,293,498"," 33,987 ",Uknown,Uknown,2014,22000
ME,Maine,Northest,Maine,23,0,2004,2004,Adult obesity,11,"50,611","222,093"," 22,788 ",Uknown,Uknown,Uknown,23000
ME,Maine,Northest,Maine,23,0,2005,2005,Adult obesity,11,"56,046","235,023"," 23,847 ",Uknown,Uknown,Uknown,23000
ME,Maine,Northest,Maine,23,0,2006,2006,Adult obesity,11,"60,058","243,071"," 24,708 ",Uknown,Uknown,Uknown,23000
ME,Maine,Northest,Maine,23,0,2007,2007,Adult obesity,11,"64,302","250,996"," 25,619 ",Uknown,Uknown,Uknown,23000
ME,Maine,Northest,Maine,23,0,2008,2008,Adult obesity,11,"69,970","261,614"," 26,746 ",Uknown,Uknown,2011,23000
ME,Maine,Northest,Maine,23,0,2009,2009,Adult obesity,11,"78,373","278,408"," 28,150 ",Uknown,Uknown,2012,23000
ME,Maine,Northest,Maine,23,0,2010,2010,Adult obesity,11,"282,629","1,017,741"," 27,770 ",Uknown,Uknown,2014,23000
MD,Maryland,South,Maryland,24,0,2004,2004,Adult obesity,11,"227,916","944,311"," 24,136 ",Uknown,Uknown,Uknown,24000
MD,Maryland,South,Maryland,24,0,2005,2005,Adult obesity,11,"251,437","994,177"," 25,291 ",Uknown,Uknown,Uknown,24000
MD,Maryland,South,Maryland,24,0,2006,2006,Adult obesity,11,"281,892","1,054,297"," 26,737 ",Uknown,Uknown,Uknown,24000
MD,Maryland,South,Maryland,24,0,2007,2007,Adult obesity,11,"297,804","1,089,509"," 27,334 ",Uknown,Uknown,Uknown,24000
MD,Maryland,South,Maryland,24,0,2008,2008,Adult obesity,11,"313,244","1,124,834"," 27,848 ",Uknown,Uknown,2011,24000
MD,Maryland,South,Maryland,24,0,2009,2009,Adult obesity,11,"334,248","1,163,005"," 28,740 ",Uknown,Uknown,2012,24000
MD,Maryland,South,Maryland,24,0,2010,2010,Adult obesity,11,"1,201,743","4,271,096"," 28,137 ",Uknown,Uknown,2014,24000
MA,Massachusetts,Northest,Massachusetts,25,0,2004,2004,Adult obesity,11,"184,724","928,163"," 19,902 ",Uknown,Uknown,Uknown,25000
MA,Massachusetts,Northest,Massachusetts,25,0,2005,2005,Adult obesity,11,"212,642","1,002,187"," 21,218 ",Uknown,Uknown,Uknown,25000
MA,Massachusetts,Northest,Massachusetts,25,0,2006,2006,Adult obesity,11,"237,498","1,065,829"," 22,283 ",Uknown,Uknown,Uknown,25000
MA,Massachusetts,Northest,Massachusetts,25,0,2007,2007,Adult obesity,11,"249,001","1,087,942"," 22,887 ",Uknown,Uknown,Uknown,25000
MA,Massachusetts,Northest,Massachusetts,25,0,2008,2008,Adult obesity,11,"255,206","1,112,624"," 22,937 ",Uknown,Uknown,2011,25000
MA,Massachusetts,Northest,Massachusetts,25,0,2009,2009,Adult obesity,11,"281,439","1,173,025"," 23,993 ",Uknown,Uknown,2012,25000
MA,Massachusetts,Northest,Massachusetts,25,0,2010,2010,Adult obesity,11,"1,174,618","4,935,876"," 23,798 ",Uknown,Uknown,2014,25000
MI,Michigan,Midwest,Michigan,26,0,2004,2004,Adult obesity,11,"512,807","1,922,468"," 26,674 ",Uknown,Uknown,Uknown,26000
MI,Michigan,Midwest,Michigan,26,0,2005,2005,Adult obesity,11,"539,574","1,977,046"," 27,292 ",Uknown,Uknown,Uknown,26000
MI,Michigan,Midwest,Michigan,26,0,2006,2006,Adult obesity,11,"582,057","2,055,601"," 28,316 ",Uknown,Uknown,Uknown,26000
MI,Michigan,Midwest,Michigan,26,0,2007,2007,Adult obesity,11,"650,464","2,176,334"," 29,888 ",Uknown,Uknown,Uknown,26000
